timestamp,gate,status,carrier,handler,original_timestamp
0:00,A10,free,AA,AA,0:00
0:00,A11,occupied,AA,AA,0:00
0:00,A13,free,AA,AA,0:00
0:00,A14,free,AA,AA,0:00
0:00,A15,free,AA,AA,0:00
0:00,A16,occupied,AA,AA,0:00
0:00,A17,occupied,AA,AA,0:00
0:00,A18,free,AA,AA,0:00
0:00,A19,occupied,AA,AA,0:00
0:00,A20,occupied,AA,AA,0:00
0:00,A21,free,AA,AA,0:00
0:00,A22,free,AA,AA,0:00
0:00,A23,occupied,AA,AA,0:00
0:00,A24,occupied,AA,AA,0:00
0:00,A25,free,AA,AA,0:00
0:00,A28,occupied,AA,AA,0:00
0:00,A29,occupied,AA,AA,0:00
0:00,A33,occupied,AA,AA,0:00
0:00,A34,free,AA,AA,0:00
0:00,A35,prepared,AA,AA,0:00
0:00,A36,occupied,AA,AA,0:00
0:00,A37,free,AA,AA,0:00
0:00,A38,free,AA,AA,0:00
0:00,A39,free,AA,AA,0:00
0:00,A8,occupied,AA,AA,0:00
0:00,A9,occupied,AA,AA,0:00
0:00,B1,free,MQ,MQ,0:00
0:00,B11,occupied,AA,AA,0:00
0:00,B12,free,AA,AA,0:00
0:00,B14,occupied,AA,AA,0:00
0:00,B15,free,\N,\N,0:00
0:00,B16,free,AA,AA,0:00
0:00,B17,occupied,AA,AA,0:00
0:00,B18,free,AA,AA,0:00
0:00,B19,free,MQ,MQ,0:00
0:00,B2,occupied,MQ,MQ,0:00
0:00,B20,free,\N,\N,0:00
0:00,B21,free,MQ,MQ,0:00
0:00,B22,free,MQ,MQ,0:00
0:00,B24,free,MQ,MQ,0:00
0:00,B25,occupied,MQ,MQ,0:00
0:00,B26,free,MQ,MQ,0:00
0:00,B27,free,MQ,MQ,0:00
0:00,B28,free,MQ,MQ,0:00
0:00,B29,free,MQ,MQ,0:00
0:00,B3,free,MQ,MQ,0:00
0:00,B30,free,MQ,MQ,0:00
0:00,B31,free,MQ,MQ,0:00
0:00,B32,free,MQ,MQ,0:00
0:00,B33,free,MQ,MQ,0:00
0:00,B34,free,MQ,MQ,0:00
0:00,B35,free,MQ,MQ,0:00
0:00,B36,free,MQ,MQ,0:00
0:00,B37,occupied,MQ,MQ,0:00
0:00,B38,free,MQ,MQ,0:00
0:00,B39,free,MQ,MQ,0:00
0:00,B4,free,AA,AA,0:00
0:00,B40,occupied,MQ,MQ,0:00
0:00,B41,free,\N,\N,0:00
0:00,B42,occupied,MQ,MQ,0:00
0:00,B43,free,MQ,MQ,0:00
0:00,B44,free,MQ,MQ,0:00
0:00,B46,occupied,MQ,MQ,0:00
0:00,B47,free,MQ,MQ,0:00
0:00,B48,free,MQ,MQ,0:00
0:00,B49,occupied,MQ,MQ,0:00
0:00,B5,free,AA,AA,0:00
0:00,B6,free,AA,AA,0:00
0:00,B7,occupied,AA,AA,0:00
0:00,B9,occupied,AA,AA,0:00
0:00,C10,free,AA,AA,0:00
0:00,C11,free,AA,AA,0:00
0:00,C12,free,AA,AA,0:00
0:00,C14,free,AA,AA,0:00
0:00,C15,occupied,AA,AA,0:00
0:00,C16,free,AA,AA,0:00
0:00,C17,occupied,AA,AA,0:00
0:00,C19,free,AA,AA,0:00
0:00,C2,free,AA,AA,0:00
0:00,C20,occupied,AA,AA,0:00
0:00,C21,free,AA,AA,0:00
0:00,C22,occupied,AA,AA,0:00
0:00,C24,free,AA,AA,0:00
0:00,C26,free,AA,AA,0:00
0:00,C27,free,AA,AA,0:00
0:00,C28,free,AA,AA,0:00
0:00,C29,occupied,AA,AA,0:00
0:00,C30,ots,AA,AA,0:00
0:00,C31,occupied,AA,AA,0:00
0:00,C35,free,AA,AA,0:00
0:00,C36,occupied,AA,AA,0:00
0:00,C37,occupied,AA,AA,0:00
0:00,C38,free,AA,AA,0:00
0:00,C39,occupied,AA,AA,0:00
0:00,C4,free,AA,AA,0:00
0:00,C6,free,AA,AA,0:00
0:00,C7,free,AA,AA,0:00
0:00,C8,free,AA,AA,0:00
0:00,D1,occupied,AA,\N,0:00
0:00,D10,free,\N,\N,0:00
0:00,D11,occupied,F9,\N,0:00
0:00,D12,occupied,F9,\N,0:00
0:00,D14,free,\N,\N,0:00
0:00,D15,free,\N,\N,0:00
0:00,D17,free,AA,AA,0:00
0:00,D18,occupied,AA,AA,0:00
0:00,D2,occupied,\N,\N,0:00
0:00,D20,occupied,AA,AA,0:00
0:00,D21,occupied,AA,AA,0:00
0:00,D22,free,AA,AA,0:00
0:00,D23,free,AA,AA,0:00
0:00,D25,free,AA,AA,0:00
0:00,D27,free,AA,AA,0:00
0:00,D29,free,AA,AA,0:00
0:00,D3,free,\N,\N,0:00
0:00,D30,free,AA,AA,0:00
0:00,D31,occupied,AA,AA,0:00
0:00,D33,occupied,AA,AA,0:00
0:00,D34,free,AA,AA,0:00
0:00,D36,free,AA,AA,0:00
0:00,D37,free,AA,AA,0:00
0:00,D38,occupied,AA,AA,0:00
0:00,D4,occupied,AA,\N,0:00
0:00,D40,occupied,AA,AA,0:00
0:00,D6,occupied,F9,AA,0:00
0:00,D7,occupied,F9,\N,0:00
0:00,D8,blocked,\N,\N,0:00
0:00,E10,free,F9,B6,0:00
0:00,E11,departure,AS,DL,0:00
0:00,E12,occupied,DL,DL,0:00
0:00,E13,occupied,DL,DL,0:00
0:00,E14,departure,DL,DL,0:00
0:00,E15,occupied,DL,DL,0:00
0:00,E16,occupied,DL,DL,0:00
0:00,E17,occupied,DL,WS,0:00
0:00,E18,free,NK,VIR,0:00
0:00,E2,occupied,AC,AC,0:00
0:00,E20,occupied,F9,\N,0:00
0:00,E21,occupied,F9,VIR,0:00
0:00,E22A,free,MQ,MQ,0:00
0:00,E22B,free,MQ,MQ,0:00
0:00,E23A,free,MQ,MQ,0:00
0:00,E23B,free,MQ,MQ,0:00
0:00,E24A,free,MQ,MQ,0:00
0:00,E24B,free,MQ,MQ,0:00
0:00,E25A,free,MQ,MQ,0:00
0:00,E25B,free,MQ,MQ,0:00
0:00,E26,free,MQ,MQ,0:00
0:00,E27A,free,MQ,MQ,0:00
0:00,E27B,free,MQ,MQ,0:00
0:00,E28,free,MQ,MQ,0:00
0:00,E29A,free,MQ,MQ,0:00
0:00,E29B,free,MQ,MQ,0:00
0:00,E30,free,MQ,MQ,0:00
0:00,E31,occupied,NK,UA,0:00
0:00,E32,free,NK,NK,0:00
0:00,E33,occupied,NK,NK,0:00
0:00,E34,free,NK,NK,0:00
0:00,E35,free,NK,NK,0:00
0:00,E36,free,AA,AA,0:00
0:00,E37A,free,AA,AA,0:00
0:00,E37B,occupied,MQ,AA,0:00
0:00,E38A,free,AA,AA,0:00
0:00,E38B,occupied,MQ,AA,0:00
0:00,E4,departure,UA,UA,0:00
0:00,E5,occupied,UA,UA,0:00
0:00,E6,departure,UA,UA,0:00
0:00,E7,occupied,UA,UA,0:00
0:00,E8,departure,UA,UA,0:00
0:00,E9,occupied,UA,UA,0:00
0:01,A10,free,AA,AA,0:01
0:01,A11,occupied,AA,AA,0:01
0:01,A13,free,AA,AA,0:01
0:01,A14,free,AA,AA,0:01
0:01,A15,free,AA,AA,0:01
0:01,A16,occupied,AA,AA,0:01
0:01,A17,occupied,AA,AA,0:01
0:01,A18,free,AA,AA,0:01
0:01,A19,occupied,AA,AA,0:01
0:01,A20,occupied,AA,AA,0:01
0:01,A21,free,AA,AA,0:01
0:01,A22,free,AA,AA,0:01
0:01,A23,occupied,AA,AA,0:01
0:01,A24,occupied,AA,AA,0:01
0:01,A25,free,AA,AA,0:01
0:01,A28,occupied,AA,AA,0:01
0:01,A29,occupied,AA,AA,0:01
0:01,A33,occupied,AA,AA,0:01
0:01,A34,free,AA,AA,0:01
0:01,A35,prepared,AA,AA,0:01
0:01,A36,occupied,AA,AA,0:01
0:01,A37,free,AA,AA,0:01
0:01,A38,free,AA,AA,0:01
0:01,A39,free,AA,AA,0:01
0:01,A8,occupied,AA,AA,0:01
0:01,A9,occupied,AA,AA,0:01
0:01,B1,free,MQ,MQ,0:01
0:01,B11,occupied,AA,AA,0:01
0:01,B12,free,AA,AA,0:01
0:01,B14,occupied,AA,AA,0:01
0:01,B15,free,\N,\N,0:01
0:01,B16,free,AA,AA,0:01
0:01,B17,occupied,AA,AA,0:01
0:01,B18,free,AA,AA,0:01
0:01,B19,free,MQ,MQ,0:01
0:01,B2,occupied,MQ,MQ,0:01
0:01,B20,free,\N,\N,0:01
0:01,B21,free,MQ,MQ,0:01
0:01,B22,free,MQ,MQ,0:01
0:01,B24,free,MQ,MQ,0:01
0:01,B25,occupied,MQ,MQ,0:01
0:01,B26,free,MQ,MQ,0:01
0:01,B27,free,MQ,MQ,0:01
0:01,B28,free,MQ,MQ,0:01
0:01,B29,free,MQ,MQ,0:01
0:01,B3,free,MQ,MQ,0:01
0:01,B30,free,MQ,MQ,0:01
0:01,B31,free,MQ,MQ,0:01
0:01,B32,free,MQ,MQ,0:01
0:01,B33,free,MQ,MQ,0:01
0:01,B34,free,MQ,MQ,0:01
0:01,B35,free,MQ,MQ,0:01
0:01,B36,free,MQ,MQ,0:01
0:01,B37,occupied,MQ,MQ,0:01
0:01,B38,free,MQ,MQ,0:01
0:01,B39,free,MQ,MQ,0:01
0:01,B4,free,AA,AA,0:01
0:01,B40,occupied,MQ,MQ,0:01
0:01,B41,free,\N,\N,0:01
0:01,B42,occupied,MQ,MQ,0:01
0:01,B43,free,MQ,MQ,0:01
0:01,B44,free,MQ,MQ,0:01
0:01,B46,occupied,MQ,MQ,0:01
0:01,B47,free,MQ,MQ,0:01
0:01,B48,free,MQ,MQ,0:01
0:01,B49,occupied,MQ,MQ,0:01
0:01,B5,free,AA,AA,0:01
0:01,B6,free,AA,AA,0:01
0:01,B7,occupied,AA,AA,0:01
0:01,B9,occupied,AA,AA,0:01
0:01,C10,free,AA,AA,0:01
0:01,C11,free,AA,AA,0:01
0:01,C12,free,AA,AA,0:01
0:01,C14,free,AA,AA,0:01
0:01,C15,occupied,AA,AA,0:01
0:01,C16,free,AA,AA,0:01
0:01,C17,occupied,AA,AA,0:01
0:01,C19,free,AA,AA,0:01
0:01,C2,free,AA,AA,0:01
0:01,C20,occupied,AA,AA,0:01
0:01,C21,free,AA,AA,0:01
0:01,C22,occupied,AA,AA,0:01
0:01,C24,free,AA,AA,0:01
0:01,C26,free,AA,AA,0:01
0:01,C27,free,AA,AA,0:01
0:01,C28,free,AA,AA,0:01
0:01,C29,occupied,AA,AA,0:01
0:01,C30,ots,AA,AA,0:01
0:01,C31,occupied,AA,AA,0:01
0:01,C35,free,AA,AA,0:01
0:01,C36,occupied,AA,AA,0:01
0:01,C37,occupied,AA,AA,0:01
0:01,C38,free,AA,AA,0:01
0:01,C39,occupied,AA,AA,0:01
0:01,C4,free,AA,AA,0:01
0:01,C6,free,AA,AA,0:01
0:01,C7,free,AA,AA,0:01
0:01,C8,free,AA,AA,0:01
0:01,D1,occupied,AA,\N,0:01
0:01,D10,free,\N,\N,0:01
0:01,D11,occupied,F9,\N,0:01
0:01,D12,occupied,F9,\N,0:01
0:01,D14,free,\N,\N,0:01
0:01,D15,free,\N,\N,0:01
0:01,D17,free,AA,AA,0:01
0:01,D18,occupied,AA,AA,0:01
0:01,D2,occupied,\N,\N,0:01
0:01,D20,occupied,AA,AA,0:01
0:01,D21,occupied,AA,AA,0:01
0:01,D22,free,AA,AA,0:01
0:01,D23,free,AA,AA,0:01
0:01,D25,free,AA,AA,0:01
0:01,D27,free,AA,AA,0:01
0:01,D29,free,AA,AA,0:01
0:01,D3,free,\N,\N,0:01
0:01,D30,free,AA,AA,0:01
0:01,D31,occupied,AA,AA,0:01
0:01,D33,occupied,AA,AA,0:01
0:01,D34,free,AA,AA,0:01
0:01,D36,free,AA,AA,0:01
0:01,D37,free,AA,AA,0:01
0:01,D38,occupied,AA,AA,0:01
0:01,D4,occupied,AA,\N,0:01
0:01,D40,occupied,AA,AA,0:01
0:01,D6,occupied,F9,AA,0:01
0:01,D7,occupied,F9,\N,0:01
0:01,D8,blocked,\N,\N,0:01
0:01,E10,free,F9,B6,0:01
0:01,E11,departure,AS,DL,0:01
0:01,E12,occupied,DL,DL,0:01
0:01,E13,occupied,DL,DL,0:01
0:01,E14,departure,DL,DL,0:01
0:01,E15,occupied,DL,DL,0:01
0:01,E16,occupied,DL,DL,0:01
0:01,E17,occupied,DL,WS,0:01
0:01,E18,free,NK,VIR,0:01
0:01,E2,occupied,AC,AC,0:01
0:01,E20,occupied,F9,\N,0:01
0:01,E21,occupied,F9,VIR,0:01
0:01,E22A,free,MQ,MQ,0:01
0:01,E22B,free,MQ,MQ,0:01
0:01,E23A,free,MQ,MQ,0:01
0:01,E23B,free,MQ,MQ,0:01
0:01,E24A,free,MQ,MQ,0:01
0:01,E24B,free,MQ,MQ,0:01
0:01,E25A,free,MQ,MQ,0:01
0:01,E25B,free,MQ,MQ,0:01
0:01,E26,free,MQ,MQ,0:01
0:01,E27A,free,MQ,MQ,0:01
0:01,E27B,free,MQ,MQ,0:01
0:01,E28,free,MQ,MQ,0:01
0:01,E29A,free,MQ,MQ,0:01
0:01,E29B,free,MQ,MQ,0:01
0:01,E30,free,MQ,MQ,0:01
0:01,E31,occupied,NK,UA,0:01
0:01,E32,free,NK,NK,0:01
0:01,E33,occupied,NK,NK,0:01
0:01,E34,free,NK,NK,0:01
0:01,E35,free,NK,NK,0:01
0:01,E36,free,AA,AA,0:01
0:01,E37A,free,AA,AA,0:01
0:01,E37B,occupied,MQ,AA,0:01
0:01,E38A,free,AA,AA,0:01
0:01,E38B,occupied,MQ,AA,0:01
0:01,E4,departure,UA,UA,0:01
0:01,E5,occupied,UA,UA,0:01
0:01,E6,departure,UA,UA,0:01
0:01,E7,occupied,UA,UA,0:01
0:01,E8,departure,UA,UA,0:01
0:01,E9,occupied,UA,UA,0:01
0:02,A10,free,AA,AA,0:02
0:02,A11,occupied,AA,AA,0:02
0:02,A13,free,AA,AA,0:02
0:02,A14,free,AA,AA,0:02
0:02,A15,free,AA,AA,0:02
0:02,A16,occupied,AA,AA,0:02
0:02,A17,occupied,AA,AA,0:02
0:02,A18,free,AA,AA,0:02
0:02,A19,occupied,AA,AA,0:02
0:02,A20,occupied,AA,AA,0:02
0:02,A21,free,AA,AA,0:02
0:02,A22,free,AA,AA,0:02
0:02,A23,occupied,AA,AA,0:02
0:02,A24,occupied,AA,AA,0:02
0:02,A25,free,AA,AA,0:02
0:02,A28,occupied,AA,AA,0:02
0:02,A29,occupied,AA,AA,0:02
0:02,A33,occupied,AA,AA,0:02
0:02,A34,free,AA,AA,0:02
0:02,A35,prepared,AA,AA,0:02
0:02,A36,occupied,AA,AA,0:02
0:02,A37,free,AA,AA,0:02
0:02,A38,free,AA,AA,0:02
0:02,A39,free,AA,AA,0:02
0:02,A8,occupied,AA,AA,0:02
0:02,A9,occupied,AA,AA,0:02
0:02,B1,free,MQ,MQ,0:02
0:02,B11,occupied,AA,AA,0:02
0:02,B12,free,AA,AA,0:02
0:02,B14,occupied,AA,AA,0:02
0:02,B15,free,\N,\N,0:02
0:02,B16,free,AA,AA,0:02
0:02,B17,occupied,AA,AA,0:02
0:02,B18,free,AA,AA,0:02
0:02,B19,free,MQ,MQ,0:02
0:02,B2,occupied,MQ,MQ,0:02
0:02,B20,free,\N,\N,0:02
0:02,B21,free,MQ,MQ,0:02
0:02,B22,free,MQ,MQ,0:02
0:02,B24,free,MQ,MQ,0:02
0:02,B25,occupied,MQ,MQ,0:02
0:02,B26,free,MQ,MQ,0:02
0:02,B27,free,MQ,MQ,0:02
0:02,B28,free,MQ,MQ,0:02
0:02,B29,free,MQ,MQ,0:02
0:02,B3,free,MQ,MQ,0:02
0:02,B30,free,MQ,MQ,0:02
0:02,B31,free,MQ,MQ,0:02
0:02,B32,free,MQ,MQ,0:02
0:02,B33,free,MQ,MQ,0:02
0:02,B34,free,MQ,MQ,0:02
0:02,B35,free,MQ,MQ,0:02
0:02,B36,free,MQ,MQ,0:02
0:02,B37,occupied,MQ,MQ,0:02
0:02,B38,free,MQ,MQ,0:02
0:02,B39,free,MQ,MQ,0:02
0:02,B4,free,AA,AA,0:02
0:02,B40,occupied,MQ,MQ,0:02
0:02,B41,free,\N,\N,0:02
0:02,B42,occupied,MQ,MQ,0:02
0:02,B43,free,MQ,MQ,0:02
0:02,B44,free,MQ,MQ,0:02
0:02,B46,occupied,MQ,MQ,0:02
0:02,B47,free,MQ,MQ,0:02
0:02,B48,free,MQ,MQ,0:02
0:02,B49,occupied,MQ,MQ,0:02
0:02,B5,free,AA,AA,0:02
0:02,B6,free,AA,AA,0:02
0:02,B7,occupied,AA,AA,0:02
0:02,B9,occupied,AA,AA,0:02
0:02,C10,free,AA,AA,0:02
0:02,C11,free,AA,AA,0:02
0:02,C12,free,AA,AA,0:02
0:02,C14,free,AA,AA,0:02
0:02,C15,occupied,AA,AA,0:02
0:02,C16,free,AA,AA,0:02
0:02,C17,occupied,AA,AA,0:02
0:02,C19,free,AA,AA,0:02
0:02,C2,free,AA,AA,0:02
0:02,C20,occupied,AA,AA,0:02
0:02,C21,free,AA,AA,0:02
0:02,C22,occupied,AA,AA,0:02
0:02,C24,free,AA,AA,0:02
0:02,C26,free,AA,AA,0:02
0:02,C27,free,AA,AA,0:02
0:02,C28,free,AA,AA,0:02
0:02,C29,occupied,AA,AA,0:02
0:02,C30,ots,AA,AA,0:02
0:02,C31,occupied,AA,AA,0:02
0:02,C35,free,AA,AA,0:02
0:02,C36,occupied,AA,AA,0:02
0:02,C37,occupied,AA,AA,0:02
0:02,C38,free,AA,AA,0:02
0:02,C39,occupied,AA,AA,0:02
0:02,C4,free,AA,AA,0:02
0:02,C6,free,AA,AA,0:02
0:02,C7,free,AA,AA,0:02
0:02,C8,free,AA,AA,0:02
0:02,D1,occupied,AA,\N,0:02
0:02,D10,free,\N,\N,0:02
0:02,D11,occupied,F9,\N,0:02
0:02,D12,occupied,F9,\N,0:02
0:02,D14,free,\N,\N,0:02
0:02,D15,free,\N,\N,0:02
0:02,D17,free,AA,AA,0:02
0:02,D18,occupied,AA,AA,0:02
0:02,D2,occupied,\N,\N,0:02
0:02,D20,occupied,AA,AA,0:02
0:02,D21,occupied,AA,AA,0:02
0:02,D22,free,AA,AA,0:02
0:02,D23,free,AA,AA,0:02
0:02,D25,free,AA,AA,0:02
0:02,D27,free,AA,AA,0:02
0:02,D29,free,AA,AA,0:02
0:02,D3,free,\N,\N,0:02
0:02,D30,free,AA,AA,0:02
0:02,D31,occupied,AA,AA,0:02
0:02,D33,occupied,AA,AA,0:02
0:02,D34,free,AA,AA,0:02
0:02,D36,free,AA,AA,0:02
0:02,D37,free,AA,AA,0:02
0:02,D38,occupied,AA,AA,0:02
0:02,D4,occupied,AA,\N,0:02
0:02,D40,occupied,AA,AA,0:02
0:02,D6,occupied,F9,AA,0:02
0:02,D7,occupied,F9,\N,0:02
0:02,D8,blocked,\N,\N,0:02
0:02,E10,free,F9,B6,0:02
0:02,E11,departure,AS,DL,0:02
0:02,E12,occupied,DL,DL,0:02
0:02,E13,occupied,DL,DL,0:02
0:02,E14,departure,DL,DL,0:02
0:02,E15,occupied,DL,DL,0:02
0:02,E16,occupied,DL,DL,0:02
0:02,E17,occupied,DL,WS,0:02
0:02,E18,free,NK,VIR,0:02
0:02,E2,occupied,AC,AC,0:02
0:02,E20,occupied,F9,\N,0:02
0:02,E21,occupied,F9,VIR,0:02
0:02,E22A,free,MQ,MQ,0:02
0:02,E22B,free,MQ,MQ,0:02
0:02,E23A,free,MQ,MQ,0:02
0:02,E23B,free,MQ,MQ,0:02
0:02,E24A,free,MQ,MQ,0:02
0:02,E24B,free,MQ,MQ,0:02
0:02,E25A,free,MQ,MQ,0:02
0:02,E25B,free,MQ,MQ,0:02
0:02,E26,free,MQ,MQ,0:02
0:02,E27A,free,MQ,MQ,0:02
0:02,E27B,free,MQ,MQ,0:02
0:02,E28,free,MQ,MQ,0:02
0:02,E29A,free,MQ,MQ,0:02
0:02,E29B,free,MQ,MQ,0:02
0:02,E30,free,MQ,MQ,0:02
0:02,E31,occupied,NK,UA,0:02
0:02,E32,free,NK,NK,0:02
0:02,E33,occupied,NK,NK,0:02
0:02,E34,free,NK,NK,0:02
0:02,E35,free,NK,NK,0:02
0:02,E36,free,AA,AA,0:02
0:02,E37A,free,AA,AA,0:02
0:02,E37B,occupied,MQ,AA,0:02
0:02,E38A,free,AA,AA,0:02
0:02,E38B,occupied,MQ,AA,0:02
0:02,E4,departure,UA,UA,0:02
0:02,E5,occupied,UA,UA,0:02
0:02,E6,departure,UA,UA,0:02
0:02,E7,occupied,UA,UA,0:02
0:02,E8,departure,UA,UA,0:02
0:02,E9,occupied,UA,UA,0:02
0:03,A10,free,AA,AA,0:03
0:03,A11,occupied,AA,AA,0:03
0:03,A13,free,AA,AA,0:03
0:03,A14,free,AA,AA,0:03
0:03,A15,free,AA,AA,0:03
0:03,A16,occupied,AA,AA,0:03
0:03,A17,occupied,AA,AA,0:03
0:03,A18,free,AA,AA,0:03
0:03,A19,occupied,AA,AA,0:03
0:03,A20,occupied,AA,AA,0:03
0:03,A21,free,AA,AA,0:03
0:03,A22,free,AA,AA,0:03
0:03,A23,occupied,AA,AA,0:03
0:03,A24,free,AA,AA,0:03
0:03,A25,free,AA,AA,0:03
0:03,A28,occupied,AA,AA,0:03
0:03,A29,occupied,AA,AA,0:03
0:03,A33,occupied,AA,AA,0:03
0:03,A34,free,AA,AA,0:03
0:03,A35,active,AA,AA,0:03
0:03,A36,occupied,AA,AA,0:03
0:03,A37,free,AA,AA,0:03
0:03,A38,free,AA,AA,0:03
0:03,A39,free,AA,AA,0:03
0:03,A8,occupied,AA,AA,0:03
0:03,A9,occupied,AA,AA,0:03
0:03,B1,free,MQ,MQ,0:03
0:03,B11,occupied,AA,AA,0:03
0:03,B12,free,AA,AA,0:03
0:03,B14,occupied,AA,AA,0:03
0:03,B15,free,\N,\N,0:03
0:03,B16,free,AA,AA,0:03
0:03,B17,occupied,AA,AA,0:03
0:03,B18,free,AA,AA,0:03
0:03,B19,free,MQ,MQ,0:03
0:03,B2,occupied,MQ,MQ,0:03
0:03,B20,free,\N,\N,0:03
0:03,B21,free,MQ,MQ,0:03
0:03,B22,free,MQ,MQ,0:03
0:03,B24,free,MQ,MQ,0:03
0:03,B25,occupied,MQ,MQ,0:03
0:03,B26,free,MQ,MQ,0:03
0:03,B27,free,MQ,MQ,0:03
0:03,B28,free,MQ,MQ,0:03
0:03,B29,free,MQ,MQ,0:03
0:03,B3,free,MQ,MQ,0:03
0:03,B30,free,MQ,MQ,0:03
0:03,B31,free,MQ,MQ,0:03
0:03,B32,free,MQ,MQ,0:03
0:03,B33,free,MQ,MQ,0:03
0:03,B34,free,MQ,MQ,0:03
0:03,B35,free,MQ,MQ,0:03
0:03,B36,free,MQ,MQ,0:03
0:03,B37,occupied,MQ,MQ,0:03
0:03,B38,free,MQ,MQ,0:03
0:03,B39,free,MQ,MQ,0:03
0:03,B4,free,AA,AA,0:03
0:03,B40,occupied,MQ,MQ,0:03
0:03,B41,free,\N,\N,0:03
0:03,B42,occupied,MQ,MQ,0:03
0:03,B43,free,MQ,MQ,0:03
0:03,B44,free,MQ,MQ,0:03
0:03,B46,occupied,MQ,MQ,0:03
0:03,B47,free,MQ,MQ,0:03
0:03,B48,free,MQ,MQ,0:03
0:03,B49,occupied,MQ,MQ,0:03
0:03,B5,free,AA,AA,0:03
0:03,B6,free,AA,AA,0:03
0:03,B7,occupied,AA,AA,0:03
0:03,B9,occupied,AA,AA,0:03
0:03,C10,free,AA,AA,0:03
0:03,C11,free,AA,AA,0:03
0:03,C12,free,AA,AA,0:03
0:03,C14,free,AA,AA,0:03
0:03,C15,occupied,AA,AA,0:03
0:03,C16,free,AA,AA,0:03
0:03,C17,occupied,AA,AA,0:03
0:03,C19,free,AA,AA,0:03
0:03,C2,free,AA,AA,0:03
0:03,C20,occupied,AA,AA,0:03
0:03,C21,free,AA,AA,0:03
0:03,C22,occupied,AA,AA,0:03
0:03,C24,free,AA,AA,0:03
0:03,C26,free,AA,AA,0:03
0:03,C27,free,AA,AA,0:03
0:03,C28,free,AA,AA,0:03
0:03,C29,occupied,AA,AA,0:03
0:03,C30,ots,AA,AA,0:03
0:03,C31,occupied,AA,AA,0:03
0:03,C35,free,AA,AA,0:03
0:03,C36,occupied,AA,AA,0:03
0:03,C37,occupied,AA,AA,0:03
0:03,C38,free,AA,AA,0:03
0:03,C39,occupied,AA,AA,0:03
0:03,C4,free,AA,AA,0:03
0:03,C6,free,AA,AA,0:03
0:03,C7,free,AA,AA,0:03
0:03,C8,free,AA,AA,0:03
0:03,D1,occupied,AA,\N,0:03
0:03,D10,free,\N,\N,0:03
0:03,D11,occupied,F9,\N,0:03
0:03,D12,occupied,F9,\N,0:03
0:03,D14,free,\N,\N,0:03
0:03,D15,free,\N,\N,0:03
0:03,D17,free,AA,AA,0:03
0:03,D18,occupied,AA,AA,0:03
0:03,D2,occupied,\N,\N,0:03
0:03,D20,occupied,AA,AA,0:03
0:03,D21,occupied,AA,AA,0:03
0:03,D22,free,AA,AA,0:03
0:03,D23,free,AA,AA,0:03
0:03,D25,free,AA,AA,0:03
0:03,D27,free,AA,AA,0:03
0:03,D29,free,AA,AA,0:03
0:03,D3,free,\N,\N,0:03
0:03,D30,free,AA,AA,0:03
0:03,D31,occupied,AA,AA,0:03
0:03,D33,occupied,AA,AA,0:03
0:03,D34,free,AA,AA,0:03
0:03,D36,free,AA,AA,0:03
0:03,D37,free,AA,AA,0:03
0:03,D38,occupied,AA,AA,0:03
0:03,D4,occupied,AA,\N,0:03
0:03,D40,occupied,AA,AA,0:03
0:03,D6,occupied,F9,AA,0:03
0:03,D7,occupied,F9,\N,0:03
0:03,D8,blocked,\N,\N,0:03
0:03,E10,free,F9,B6,0:03
0:03,E11,departure,AS,DL,0:03
0:03,E12,occupied,DL,DL,0:03
0:03,E13,occupied,DL,DL,0:03
0:03,E14,departure,DL,DL,0:03
0:03,E15,occupied,DL,DL,0:03
0:03,E16,occupied,DL,DL,0:03
0:03,E17,occupied,DL,WS,0:03
0:03,E18,free,NK,VIR,0:03
0:03,E2,occupied,AC,AC,0:03
0:03,E20,occupied,F9,\N,0:03
0:03,E21,occupied,F9,VIR,0:03
0:03,E22A,free,MQ,MQ,0:03
0:03,E22B,free,MQ,MQ,0:03
0:03,E23A,free,MQ,MQ,0:03
0:03,E23B,free,MQ,MQ,0:03
0:03,E24A,free,MQ,MQ,0:03
0:03,E24B,free,MQ,MQ,0:03
0:03,E25A,free,MQ,MQ,0:03
0:03,E25B,free,MQ,MQ,0:03
0:03,E26,free,MQ,MQ,0:03
0:03,E27A,free,MQ,MQ,0:03
0:03,E27B,free,MQ,MQ,0:03
0:03,E28,free,MQ,MQ,0:03
0:03,E29A,free,MQ,MQ,0:03
0:03,E29B,free,MQ,MQ,0:03
0:03,E30,free,MQ,MQ,0:03
0:03,E31,occupied,NK,UA,0:03
0:03,E32,free,NK,NK,0:03
0:03,E33,occupied,NK,NK,0:03
0:03,E34,free,NK,NK,0:03
0:03,E35,free,NK,NK,0:03
0:03,E36,free,AA,AA,0:03
0:03,E37A,free,AA,AA,0:03
0:03,E37B,occupied,MQ,AA,0:03
0:03,E38A,free,AA,AA,0:03
0:03,E38B,occupied,MQ,AA,0:03
0:03,E4,departure,UA,UA,0:03
0:03,E5,occupied,UA,UA,0:03
0:03,E6,departure,UA,UA,0:03
0:03,E7,occupied,UA,UA,0:03
0:03,E8,departure,UA,UA,0:03
0:03,E9,occupied,UA,UA,0:03
0:04,A10,free,AA,AA,0:04
0:04,A11,occupied,AA,AA,0:04
0:04,A13,free,AA,AA,0:04
